year,state_po,district,candidate,party,voteshare
1996,MS,2,Chipman,libertarian,2.423619
1996,MS,2,Thompson,democrat,59.617991
1996,MS,3,Eaves,democrat,36.492261
1996,MS,3,Pickering,republican,61.358853
1996,MS,3,Scarborough,libertarian,0.819053
1996,MS,3,Clemons,independent,1.329832
1996,MS,4,Welch,independence,1.231604
1996,MS,4,Mahoney,natural law,0.633769
1996,MS,4,Parker,republican,61.223001
1996,MS,4,Antoine,democrat,36.390563
1996,MS,4,Fausek,libertarian,0.521063
1996,MS,5,Mayeux,natural law,0.096931
1996,MS,5,Taylor,democrat,58.280030
1996,MS,5,Rogers,libertarian,0.272197
1996,MS,5,Gollub,independence,0.241765
1996,MS,5,Dollar,republican,40.076643
1996,MS,5,Carney,independent,1.032433
1996,MO,1,Millay,libertarian,2.204601
1996,MO,1,OSullivan,republican,27.634517
1996,MO,1,Clay,democrat,70.160882
1996,MO,2,Stever,libertarian,1.010985
1996,MO,2,Horn,democrat,37.075124
1996,MO,2,Talent,republican,61.316239
1996,MO,2,Clessler,natural law,0.597652
1996,MO,3,Gephardt,democrat,58.989066
1996,MO,3,Crist,libertarian,1.703938
1996,MO,3,Wheelehan,republican,38.754055
1996,MO,3,Keersemaker,natural law,0.552942
1996,MO,4,Hoag,libertarian,2.314474
1996,MO,4,Phelps,republican,33.909356
1996,MO,4,Skelton,democrat,63.776169
1996,MO,5,Bennett,republican,28.883821
1996,MO,5,McCarthy,democrat,67.403059
1996,MO,5,Hertel,libertarian,1.920821
1996,MO,5,Danaher,natural law,1.792299
1996,MO,6,Danner,democrat,68.622961
1996,MO,6,Bailey,republican,29.260766
1996,MO,6,Wetzel,libertarian,2.116273
1996,MO,7,Harris,natural law,0.868771
1996,MO,7,Blunt,republican,64.871660
1996,MO,7,Bamberger,democrat,31.648469
1996,MO,7,Harman,libertarian,2.611100
1996,MO,8,Zimmer,natural law,0.591419
1996,MO,8,Tiapek,libertarian,1.123157
1996,MO,8,Emerson,independent,50.468917
1996,MO,8,Firebaugh,democrat,37.281808
1996,MO,8,Kline,republican,10.534700
1996,MO,9,Moore,libertarian,2.853375
1996,MO,9,Volkmer,democrat,47.030732
1996,MO,9,Rexford,natural law,0.729329
1996,MO,9,Hulshof,republican,49.386564
1996,MT,0,Hill,republican,52.413791
1996,MT,0,Brooks,natural law,4.434680
1996,MT,0,Yellowtail,democrat,43.151528
1996,NE,1,Bereuter,republican,70.056185
1996,NE,1,Combs,democrat,29.943815
1996,NE,2,Dunn,natural law,1.986469
1996,NE,2,Davis,democrat,40.214515
1996,NE,2,Torrison,libertarian,0.873428
1996,NE,2,Christensen,republican,56.925588
1996,NE,3,Webster,democrat,22.546182
1996,NE,3,Barrett,republican,77.453818
1996,NV,1,Coffin,democrat,43.501764
1996,NV,1,Ensign,republican,50.101684
1996,NV,1,Dan,libertarian,1.935768
1996,NV,1,Eidson,natural law,1.811777
1996,NV,1,Gunderson,independent american,2.649007
1996,NV,2,Wilson,democrat,35.261479
1996,NV,2,Avery,natural law,1.669601
1996,NV,2,Hansen,independent american,3.167480
1996,NV,2,Tomburello,libertarian,1.346359
1996,NV,2,Gibbons,republican,58.555081
1996,NH,1,Keefe,democrat,46.636804
1996,NH,1,Flanders,libertarian,3.302407
1996,NH,1,Sununu,republican,50.060789
1996,NH,2,Kendel,independent american,1.531694
1996,NH,2,Lamirande,independent,4.420373
1996,NH,2,Bass,republican,50.545507
1996,NH,2,Arnesen,democrat,43.502425
1996,NJ,1,Andrews,democrat,76.121082
1996,NJ,1,Bily,independent,0.888798
1996,NJ,1,Wahner,independent,0.708476
1996,NJ,1,Edmondson,independent,1.266051
1996,NJ,1,Suplee,republican,21.015593
1996,NJ,2,Headrick,independent,0.651963
1996,NJ,2,Azaren,independent,0.531900
1996,NJ,2,Lippi,independent,0.491124
1996,NJ,2,Katz,democrat,38.007775
1996,NJ,2,Lobiondo,republican,60.317237
1996,NJ,3,Presser,independent,1.238187
1996,NJ,3,James,independent,0.552434
1996,NJ,3,Leonardi,democrat,33.264296
1996,NJ,3,Ashworth,independent,0.462333
1996,NJ,3,Feduniewicz,independent,0.268675
1996,NJ,3,Saxton,republican,64.214075
1996,NJ,4,Strong,independent,0.883910
1996,NJ,4,Kokans,independent,0.482804
1996,NJ,4,Figueroa,independent,1.303702
1996,NJ,4,Smith,republican,63.622378
1996,NJ,4,Meara,democrat,33.707206
1996,NJ,5,Hamilton,independent,0.659765
1996,NJ,5,Auer,democrat,24.753375
1996,NJ,5,Laneve,independent,1.609307
1996,NJ,5,Kresge,independent,0.353474
1996,NJ,5,Karlan,independent,0.832766
1996,NJ,5,Childers,independent,0.497773
1996,NJ,5,Roukema,republican,71.293540
1996,NJ,6,Corodemus,republican,36.073679
1996,NJ,6,Pallone,democrat,61.252322
1996,NJ,6,Normandin,independent,0.612843
1996,NJ,6,Quarles,independent,1.004531
1996,NJ,6,Sorrentino,independent,0.741604
1996,NJ,6,Trice,independent,0.315022
1996,NJ,7,Gentile,independent,0.727950
1996,NJ,7,Delaura,independent,1.752583
1996,NJ,7,Lerner,democrat,41.830237
1996,NJ,7,Robertson,independent,0.299263
1996,NJ,7,Franks,republican,55.389967
1996,NJ,8,Martini,republican,47.961324
1996,NJ,8,Pascrell,democrat,51.199176
1996,NJ,8,Levine,independent,0.839501
1996,NJ,9,Rosen,independent,1.294268
1996,NJ,9,Donovan,republican,42.196463
1996,NJ,9,Myerson,independent,0.734367
1996,NJ,9,Rothman,democrat,55.774902
1996,NJ,10,Payne,democrat,84.155965
1996,NJ,10,Jackson,independent,0.434265
1996,NJ,10,Tyler,independent,0.789090
1996,NJ,10,Williams,republican,14.620681
1996,NJ,11,Frelinghuysen,republican,66.269135
1996,NJ,11,Lett,independent,1.026031
1996,NJ,11,Evangel,democrat,30.860095
1996,NJ,11,Demott,independent,1.124793
1996,NJ,11,Spruiell,independent,0.719946
1996,NJ,12,Delvecchio,democrat,46.650893
1996,NJ,12,Mercurio,independent,0.984321
1996,NJ,12,Flynn,independent,1.469053
1996,NJ,12,Cenicola,independent,0.449816
1996,NJ,12,Pappas,republican,50.445916
1996,NJ,13,Ravens,independent,0.434892
1996,NJ,13,Buoncristiano,independent,1.429615
1996,NJ,13,Munoz,republican,17.359513
1996,NJ,13,Menendez,democrat,78.826132
1996,NJ,13,Shaw,independent,1.458289
1996,NJ,13,Estrada,independent,0.491558
1996,NM,1,Uhrich,green,3.984918
1996,NM,1,Schiff,republican,56.604067
1996,NM,1,Turrietta-koury,independent,2.309429
1996,NM,1,Wertheim,democrat,37.101586
1996,NM,2,Baca,democrat,44.066092
1996,NM,2,Skeen,republican,55.933908
1996,NM,3,Redmond,republican,30.539048
1996,NM,3,Richardson,democrat,67.249597
1996,NM,3,Nagel,libertarian,2.211355
1996,NY,1,Forbes,conservative,5.612906
1996,NY,1,Forbes,republican,42.230992
1996,NY,1,Bredes,save medicare,1.257531
1996,NY,1,Forbes,right to life,3.781039
1996,NY,1,Forbes,independence,3.096436
1996,NY,1,Bredes,democrat,39.835928
1996,NY,2,Herman,democrat,30.387642
1996,NY,2,Lazio,republican,55.617604
1996,NY,2,Lazio,conservative,8.608543
1996,NY,2,Ross,right to life,2.217825
1996,NY,2,Herman,independence,2.410765
1996,NY,3,King,conservative,6.591308
1996,NY,3,Lamagna,democrat,35.906619
1996,NY,3,OShea,right to life,1.591695
1996,NY,3,King,freedom,0.542772
1996,NY,3,King,republican,42.909074
1996,NY,3,Lamagna,independence,1.685755
1996,NY,3,Prima,liberal,0.696583
1996,NY,4,Garbitelli,right to life,1.471387
1996,NY,4,McCarthy,democrat,54.270279
1996,NY,4,Frisa,freedom,0.459695
1996,NY,4,Frisa,republican,35.293372
1996,NY,4,Berkowitz,liberal,0.525754
1996,NY,4,McCarthy,independence,3.218771
1996,NY,4,Frisa,conservative,4.453983
1996,NY,5,Lally,conservative,4.525621
1996,NY,5,Ackerman,liberal,2.163966
1996,NY,5,Ackerman,democrat,51.673757
1996,NY,5,Lally,freedom,0.400454
1996,NY,5,Duff,right to life,1.168400
1996,NY,5,Lally,republican,26.456714
1996,NY,5,Ackerman,independence,2.509187
1996,NY,6,Flake,democrat,67.084535
1996,NY,6,Misir,conservative,1.479398
1996,NY,6,Misir,freedom,0.409820
1996,NY,6,Misir,independence,0.957334
1996,NY,6,Misir,republican,9.126979
1996,NY,7,Birtley,republican,22.377862
1996,NY,7,Birtley,independence,2.455381
1996,NY,7,Birtley,conservative,3.004266
1996,NY,7,Manton,democrat,52.153322
1996,NY,8,Benjamin,republican,15.593819
1996,NY,8,Benjamin,freedom,0.517032
1996,NY,8,Nadler,liberal,4.110988
1996,NY,8,Nadler,democrat,62.574042
1996,NY,8,Galip,conservative,1.203376
1996,NY,9,Verga,independence,1.325997
1996,NY,9,Verga,republican,19.431895
1996,NY,9,Schumer,democrat,71.610817
1996,NY,9,Mossa,conservative,3.153345
1996,NY,9,Schumer,liberal,2.554445
1996,NY,9,Verga,freedom,0.426583
1996,NY,10,Parker,freedom,0.666106
1996,NY,10,Parker,conservative,1.008753
1996,NY,10,Parker,republican,6.238007
1996,NY,10,Hill,right to life,0.815957
1996,NY,10,Towns,democrat,63.205263
1996,NY,10,Towns,liberal,1.798706
1996,NY,11,Hayle,conservative,1.148602
1996,NY,11,Hayle,freedom,0.554357
1996,NY,11,Owens,liberal,2.399485
1996,NY,11,Hayle,republican,5.491403
1996,NY,11,Owens,democrat,89.555185
1996,NY,11,Hayle,independence,0.621201
1996,NY,12,Prado,republican,10.692322
1996,NY,12,Prado,conservative,1.780687
1996,NY,12,Prado,right to life,1.162981
1996,NY,12,Velђ___quez,liberal,2.960523
1996,NY,12,Velђ___quez,democrat,58.838149
1996,NY,12,Garcia,socialist workers,1.280631
1996,NY,13,Butler,liberal,1.253829
1996,NY,13,Molinari,freedom,3.384948
1996,NY,13,Lerman,independence,1.519812
1996,NY,13,Butler,democrat,27.972880
1996,NY,13,Molinari,republican,40.689209
1996,NY,13,Marciano,right to life,1.846445
1996,NY,13,Molinari,conservative,7.948521
1996,NY,14,Leighton,independence,0.825094
1996,NY,14,Leighton,green,1.128872
1996,NY,14,Maloney,democrat,68.157363
1996,NY,14,Lavezzo,conservative,1.217334
1996,NY,14,Livingston,republican,23.724108
1996,NY,14,Maloney,liberal,3.630332
1996,NY,14,Cornett,right to life,0.577843
1996,NY,15,Vargas,independence,1.413408
1996,NY,15,Rangel,liberal,3.361334
1996,NY,15,Suero,right to life,0.637094
1996,NY,15,Rangel,democrat,70.009534
1996,NY,15,Adams,republican,3.833518
1996,NY,15,Vargas,conservative,1.374037
1996,NY,16,Serrano,democrat,87.643224
1996,NY,16,Serrano,liberal,8.663449
1996,NY,16,Torres,republican,2.900245
1996,NY,16,Camp,conservative,0.602041
1996,NY,17,McCarthy,republican,9.638635
1996,NY,17,McCarthy,right to life,1.641119
1996,NY,17,Engel,liberal,2.849304
1996,NY,17,Engel,democrat,82.132280
1996,NY,17,McCarthy,conservative,1.591709
1996,NY,17,Coleman,independence,1.305617
1996,NY,18,Lowey,democrat,63.640280
1996,NY,18,Katsorhis,conservative,4.216517
1996,NY,18,OGrady,right to life,2.023454
1996,NY,18,Ferrara,independence,2.306135
1996,NY,18,Katsorhis,republican,24.186465
1996,NY,19,Dioguardi,conservative,9.044588
1996,NY,19,Dioguardi,right to life,3.387187
1996,NY,19,Kelly,freedom,1.558052
1996,NY,19,Klein,liberal,1.337740
1996,NY,19,Klein,democrat,34.417958
1996,NY,19,Kelly,republican,40.455190
1996,NY,19,Haase,independence,1.682064
1996,NY,20,Aggarwal,democrat,36.230966
1996,NY,20,Garrison,right to life,2.961624
1996,NY,20,Gilman,republican,57.069968
1996,NY,20,Goodman,independence,2.337241
1996,NY,20,Aggarwal,liberal,1.222479
1996,NY,21,Norman,freedom,0.767864
1996,NY,21,McNulty,democrat,51.180832
1996,NY,21,Wasserman,liberal,6.275597
1996,NY,21,McNulty,conservative,5.030866
1996,NY,21,Norman,republican,23.403635
1996,NY,21,McNulty,independence,3.013363
1996,NY,22,Solomon,freedom,0.989019
1996,NY,22,Solomon,republican,50.129449
1996,NY,22,Solomon,conservative,6.599613
1996,NY,22,Solomon,right to life,2.758091
1996,NY,22,James,democrat,35.437971
1996,NY,23,Tapley,right to life,3.444632
1996,NY,23,Boehlert,republican,52.466737
1996,NY,23,Hapanowicz,democrat,22.302111
1996,NY,23,Loughlin,independence,4.791089
1996,NY,23,Boehlert,freedom,2.641179
1996,NY,24,McHugh,conservative,8.852086
1996,NY,24,Ravenscroft,democrat,25.012308
1996,NY,24,Beaumont,independence,3.864165
1996,NY,24,McHugh,republican,51.811894
1996,NY,25,Walsh,independence,3.168037
1996,NY,25,Walsh,conservative,4.845624
1996,NY,25,Walsh,freedom,0.556712
1996,NY,25,Mack,democrat,42.620263
1996,NY,25,Walsh,republican,43.912099
1996,NY,26,Wittig,freedom,0.534368
1996,NY,26,Hinchey,democrat,52.626446
1996,NY,26,Drazen,independence,2.485776
1996,NY,26,Wittig,conservative,4.013219
1996,NY,26,Wittig,right to life,1.854159
1996,NY,26,Wittig,republican,33.109794
1996,NY,26,Hinchey,liberal,2.412797
1996,NY,27,Paxon,right to life,2.865112
1996,NY,27,Paxon,freedom,0.766998
1996,NY,27,Paxon,conservative,6.763949
1996,NY,27,Fricano,democrat,38.509100
1996,NY,27,Fricano,save medicare,1.606244
1996,NY,27,Paxon,republican,45.260477
1996,NY,28,Rosenberger,freedom,0.617368
1996,NY,28,Rosenberger,conservative,5.111678
1996,NY,28,Rosenberger,republican,34.002415
1996,NY,28,Slaughter,democrat,53.213592
1996,NY,29,Callard,right to life,2.263272
1996,NY,29,Callard,republican,31.125499
1996,NY,29,Callard,conservative,4.133014
1996,NY,29,Callard,freedom,0.489103
1996,NY,29,Lafalce,democrat,52.940658
1996,NY,29,Lafalce,liberal,2.561672
1996,NY,30,Quinn,conservative,5.562105
1996,NY,30,Quinn,republican,43.954853
1996,NY,30,Quinn,independence,3.980448
1996,NY,30,Pordum,democrat,40.465608
1996,NY,30,Quinn,freedom,0.880263
1996,NY,30,Pordum,protect seniors,0.975125
1996,NY,31,Macbain,democrat,25.350930
1996,NY,31,Wilson,right to life,2.671918
1996,NY,31,Houghton,freedom,1.986993
1996,NY,31,Houghton,republican,52.895649
1996,NY,31,Houghton,conservative,7.023808
1996,NC,1,Murphrey,libertarian,0.649587
1996,NC,1,Clayton,democrat,65.903362
1996,NC,1,Tyler,republican,33.125288
1996,NC,1,Boxerman,natural law,0.321764
1996,NC,2,Funderburk,republican,45.677633
1996,NC,2,Argy,natural law,0.445924
1996,NC,2,Jackson,libertarian,1.335001
1996,NC,2,Etheridge,democrat,52.541442
1996,NC,3,Parrott,democrat,36.529518
1996,NC,3,Downey,natural law,0.812922
1996,NC,3,Jones,republican,62.657560
1996,NC,4,Heineman,republican,43.762284
1996,NC,4,Walker,libertarian,1.426723
1996,NC,4,Price,democrat,54.395399
1996,NC,4,Wollman,natural law,0.415594
1996,NC,5,Berg,natural law,0.480691
1996,NC,5,Burr,republican,62.078322
1996,NC,5,Howe,libertarian,1.999542
1996,NC,5,Cashion,democrat,35.441444
1996,NC,6,Coble,republican,73.433883
1996,NC,6,Goodson,libertarian,1.178334
1996,NC,6,Costley,democrat,25.387783
1996,NC,7,Caster,republican,45.823864
1996,NC,7,Frantz,natural law,0.343931
1996,NC,7,Nubel,libertarian,0.950798
1996,NC,7,McIntyre,democrat,52.881407
1996,NC,8,Carlisle,natural law,1.125152
1996,NC,8,Hefner,democrat,55.176343
1996,NC,8,Blackwood,republican,43.698504
1996,NC,9,Myrick,republican,62.978450
1996,NC,9,Daisley,democrat,35.410806
1996,NC,9,Austin,natural law,0.638927
1996,NC,9,Knight,libertarian,0.971412
1996,NC,10,Ballenger,republican,69.985481
1996,NC,10,Kahn,natural law,1.283777
1996,NC,10,Neill,democrat,28.730742
1996,NC,11,Burrill,natural law,0.702116
1996,NC,11,McCanless,libertarian,1.011731
1996,NC,11,Taylor,republican,58.265541
1996,NC,11,Ferguson,democrat,40.020612
1996,NC,12,Kohn,libertarian,1.074547
1996,NC,12,Watt,democrat,71.488369
1996,NC,12,Martino,republican,26.709442
1996,NC,12,Lewis,natural law,0.727642
1996,ND,0,Cramer,republican,43.224212
1996,ND,0,Pomeroy,democrat,55.067488
1996,ND,0,Loughead,independent nomination,1.708300
1996,OH,1,Halley,natural law,2.463557
1996,OH,1,Longabaugh,democrat,43.364740
1996,OH,1,Chabot,republican,54.171703
1996,OH,2,Chandler,democrat,22.628559
1996,OH,2,Portman,republican,72.012502
1996,OH,2,McKnight,natural law,5.358939
1996,OH,3,Hall,democrat,64.144222
1996,OH,3,Mackey,natural law,2.257290
1996,OH,3,Westbrock,republican,33.598488
1996,OH,4,McCaffery,natural law,4.854650
1996,OH,4,Oxley,republican,64.808286
1996,OH,4,McClain,democrat,30.337064
1996,OH,5,Saunders,democrat,34.030261
1996,OH,5,Gilmor,republican,61.164751
1996,OH,5,Schaffer,natural law,4.804987
1996,OH,6,Cremeans,republican,48.674264
1996,OH,6,Strickland,democrat,51.322165
1996,OH,7,Hobson,republican,67.853157
1996,OH,7,Blain,democrat,26.361896
1996,OH,7,Johnson,natural law,5.784525
1996,OH,8,Kitchen,democrat,26.071975
1996,OH,8,Boehner,republican,70.277567
1996,OH,8,Baker,natural law,3.650458
1996,OH,9,Whitman,republican,20.801142
1996,OH,9,Kaptur,democrat,77.085762
1996,OH,9,Slotnick,natural law,2.113096
1996,OH,10,Kucinich,democrat,49.061077
1996,OH,10,Iverson,natural law,4.614860
1996,OH,10,Hoke,republican,46.321601
1996,OH,11,Glavina,natural law,3.525858
1996,OH,11,Stokes,democrat,81.227517
1996,OH,11,Sykora,republican,15.246060
1996,OH,12,Edelman,natural law,2.950294
1996,OH,12,Kasich,republican,63.877541
1996,OH,12,Ruccia,democrat,33.172166
1996,OH,13,Brown,democrat,60.812662
1996,OH,13,Blair,republican,35.626265
1996,OH,13,Kluter,natural law,3.561072
1996,OH,14,Wilkinson,natural law,3.929621
1996,OH,14,Sawyer,democrat,54.345742
1996,OH,14,George,republican,41.721715
1996,OH,15,Arnebeck,democrat,29.201909
1996,OH,15,Pryce,republican,70.798091
1996,OH,16,Burkhart,democrat,27.995876
1996,OH,16,Regula,republican,68.721072
1996,OH,16,Graef,natural law,3.283052
1996,OH,17,Traficant,democrat,90.963378
1996,OH,17,Cahaney,natural law,9.036622
1996,OH,18,Ney,republican,50.189657
1996,OH,18,Burch,democrat,46.326809
1996,OH,18,Chitti,natural law,3.483534
1996,OH,19,Coyne,democrat,40.982258
1996,OH,19,Latourette,republican,54.700813
1996,OH,19,Martin,natural law,4.316929
1996,OK,1,Amen,democrat,27.563722
1996,OK,1,Largent,republican,68.160755
1996,OK,1,Condray,independent,4.275523
1996,OK,2,Johnson,democrat,44.527232
1996,OK,2,Coburn,republican,55.472768
1996,OK,3,Demaree,independent,3.307956
1996,OK,3,Watkins,republican,51.447459
1996,OK,3,Roberts,democrat,45.244585
1996,OK,4,Murphy,libertarian,2.427538
1996,OK,4,Watts,republican,57.679921
1996,OK,4,Crocker,democrat,39.892541
1996,OK,5,Forsythe,democrat,27.065994
1996,OK,5,Istook,republican,69.721934
1996,OK,5,Kennedy,independent,3.212072
1996,OK,6,Barby,democrat,36.118803
1996,OK,6,Lucas,republican,63.881197
1996,OR,1,Johnson,libertarian,2.264863
1996,OR,1,Furse,democrat,51.897317
1996,OR,1,Princ,socialist,0.411337
1996,OR,1,Witt,republican,45.277885
1996,OR,1,Other,independent,0.148598
1996,OR,2,Smith,republican,61.664462
1996,OR,2,Other,independent,0.081938
1996,OR,2,Wise,libertarian,1.721818
1996,OR,2,Dugan,democrat,36.531783
1996,OR,3,Knight,libertarian,1.804694
1996,OR,3,Blumenauer,democrat,66.928591
1996,OR,3,Keating,green,3.740889
1996,OR,3,Other,independent,0.214191
1996,OR,3,Bruun,republican,26.323772
1996,OR,3,Guillebeau,socialist,0.987862
1996,OR,4,Defazio,democrat,65.690591
1996,OR,4,Newkirk,republican,28.403667
1996,OR,4,Bonville,reform,1.467449
1996,OR,4,Duemler,socialist,0.508790
1996,OR,4,Opus,green,0.485815
1996,OR,4,Nathan,libertarian,1.822824
1996,OR,4,Other,independent,1.620864
1996,OR,5,Bunn,republican,45.998694
1996,OR,5,Other,independent,0.143415
1996,OR,5,Hooley,democrat,51.174827
1996,OR,5,Smith,socialist,0.779061
1996,OR,5,Duquesne,libertarian,1.904004
1996,PA,1,Cella,republican,12.494576
1996,PA,1,Foglietta,democrat,87.505424
1996,PA,2,Murphy,republican,12.007586
1996,PA,2,Fattah,democrat,87.990851
1996,PA,3,McColgan,republican,31.103919
1996,PA,3,Borski,democrat,68.896081
1996,PA,4,Adametz,republican,35.776268
1996,PA,4,Klink,democrat,64.223732
1996,PA,5,Peterson,republican,60.259685
1996,PA,5,Rudy,democrat,39.702492
1996,PA,6,List,natural law,0.749762
1996,PA,6,Holden,democrat,58.554153
1996,PA,6,Leinbach,republican,40.696084
1996,PA,7,Pronchik,natural law,0.684326
1996,PA,7,Innelli,democrat,32.381844
1996,PA,7,Weldon,republican,66.927343
1996,PA,8,Greenwood,republican,59.099907
1996,PA,8,Piotrowski,libertarian,3.089126
1996,PA,8,Murray,democrat,35.286112
1996,PA,8,Booth,constitution,2.524721
1996,PA,9,Shuster,republican,73.723120
1996,PA,9,Kemmler,democrat,26.276880
1996,PA,10,McLaughlin,reform,3.985766
1996,PA,10,McDade,republican,59.788890
1996,PA,10,Cullen,democrat,36.221348
1996,PA,11,Urban,republican,31.993616
1996,PA,11,Kanjorski,democrat,68.002057
1996,PA,12,Murtha,democrat,69.997135
1996,PA,12,Choby,republican,29.999335
