date,state,county,candidate,party,candidatevotes,totalvotes
11/6/2012,FL,Sarasota,Other,other,1857,207480
11/6/2012,FL,Seminole,Obama,democrat,96445,208620
11/6/2012,FL,Seminole,Romney,republican,109943,208620
11/6/2012,FL,Seminole,Other,other,2232,208620
11/6/2012,FL,Sumter,Obama,democrat,19524,60479
11/6/2012,FL,Sumter,Romney,republican,40646,60479
11/6/2012,FL,Sumter,Other,other,309,60479
11/6/2012,FL,Suwannee,Obama,democrat,4751,17629
11/6/2012,FL,Suwannee,Romney,republican,12672,17629
11/6/2012,FL,Suwannee,Other,other,206,17629
11/6/2012,FL,Taylor,Obama,democrat,2764,9120
11/6/2012,FL,Taylor,Romney,republican,6249,9120
11/6/2012,FL,Taylor,Other,other,107,9120
11/6/2012,FL,Union,Obama,democrat,1339,5393
11/6/2012,FL,Union,Romney,republican,3980,5393
11/6/2012,FL,Union,Other,other,74,5393
11/6/2012,FL,Volusia,Obama,democrat,114748,234536
11/6/2012,FL,Volusia,Romney,republican,117490,234536
11/6/2012,FL,Volusia,Other,other,2298,234536
11/6/2012,FL,Wakulla,Obama,democrat,5175,14660
11/6/2012,FL,Wakulla,Romney,republican,9290,14660
11/6/2012,FL,Wakulla,Other,other,195,14660
11/6/2012,FL,Walton,Obama,democrat,6671,28494
11/6/2012,FL,Walton,Romney,republican,21490,28494
11/6/2012,FL,Walton,Other,other,333,28494
11/6/2012,FL,Washington,Obama,democrat,2820,10999
11/6/2012,FL,Washington,Romney,republican,8038,10999
11/6/2012,FL,Washington,Other,other,141,10999
11/6/2012,GA,Appling,Obama,democrat,1758,7086
11/6/2012,GA,Appling,Romney,republican,5233,7086
11/6/2012,GA,Appling,Other,other,95,7086
11/6/2012,GA,Atkinson,Obama,democrat,930,2902
11/6/2012,GA,Atkinson,Romney,republican,1938,2902
11/6/2012,GA,Atkinson,Other,other,34,2902
11/6/2012,GA,Bacon,Obama,democrat,791,3931
11/6/2012,GA,Bacon,Romney,republican,3093,3931
11/6/2012,GA,Bacon,Other,other,47,3931
11/6/2012,GA,Baker,Obama,democrat,794,1589
11/6/2012,GA,Baker,Romney,republican,785,1589
11/6/2012,GA,Baker,Other,other,10,1589
11/6/2012,GA,Baldwin,Obama,democrat,8483,16238
11/6/2012,GA,Baldwin,Romney,republican,7589,16238
11/6/2012,GA,Baldwin,Other,other,166,16238
11/6/2012,GA,Banks,Obama,democrat,780,6195
11/6/2012,GA,Banks,Romney,republican,5354,6195
11/6/2012,GA,Banks,Other,other,61,6195
11/6/2012,GA,Barrow,Obama,democrat,6028,25199
11/6/2012,GA,Barrow,Romney,republican,18725,25199
11/6/2012,GA,Barrow,Other,other,446,25199
11/6/2012,GA,Bartow,Obama,democrat,8396,35802
11/6/2012,GA,Bartow,Romney,republican,26876,35802
11/6/2012,GA,Bartow,Other,other,530,35802
11/6/2012,GA,Ben_Hill,Obama,democrat,2512,5956
11/6/2012,GA,Ben_Hill,Romney,republican,3396,5956
11/6/2012,GA,Ben_Hill,Other,other,48,5956
11/6/2012,GA,Berrien,Obama,democrat,1273,6201
11/6/2012,GA,Berrien,Romney,republican,4843,6201
11/6/2012,GA,Berrien,Other,other,85,6201
11/6/2012,GA,Bibb,Obama,democrat,38585,64718
11/6/2012,GA,Bibb,Romney,republican,25623,64718
11/6/2012,GA,Bibb,Other,other,510,64718
11/6/2012,GA,Bleckley,Obama,democrat,1269,4907
11/6/2012,GA,Bleckley,Romney,republican,3587,4907
11/6/2012,GA,Bleckley,Other,other,51,4907
11/6/2012,GA,Brantley,Obama,democrat,939,6002
11/6/2012,GA,Brantley,Romney,republican,4964,6002
11/6/2012,GA,Brantley,Other,other,99,6002
11/6/2012,GA,Brooks,Obama,democrat,3138,6742
11/6/2012,GA,Brooks,Romney,republican,3554,6742
11/6/2012,GA,Brooks,Other,other,50,6742
11/6/2012,GA,Bryan,Obama,democrat,3707,13453
11/6/2012,GA,Bryan,Romney,republican,9560,13453
11/6/2012,GA,Bryan,Other,other,186,13453
11/6/2012,GA,Bulloch,Obama,democrat,9593,24085
11/6/2012,GA,Bulloch,Romney,republican,14174,24085
11/6/2012,GA,Bulloch,Other,other,318,24085
11/6/2012,GA,Burke,Obama,democrat,5405,9779
11/6/2012,GA,Burke,Romney,republican,4301,9779
11/6/2012,GA,Burke,Other,other,73,9779
11/6/2012,GA,Butts,Obama,democrat,2968,9381
11/6/2012,GA,Butts,Romney,republican,6306,9381
11/6/2012,GA,Butts,Other,other,107,9381
11/6/2012,GA,Calhoun,Obama,democrat,1298,2188
11/6/2012,GA,Calhoun,Romney,republican,883,2188
11/6/2012,GA,Calhoun,Other,other,7,2188
11/6/2012,GA,Camden,Obama,democrat,6377,17983
11/6/2012,GA,Camden,Romney,republican,11343,17983
11/6/2012,GA,Camden,Other,other,263,17983
11/6/2012,GA,Candler,Obama,democrat,1157,3528
11/6/2012,GA,Candler,Romney,republican,2344,3528
11/6/2012,GA,Candler,Other,other,27,3528
11/6/2012,GA,Carroll,Obama,democrat,12688,41549
11/6/2012,GA,Carroll,Romney,republican,28280,41549
11/6/2012,GA,Carroll,Other,other,581,41549
11/6/2012,GA,Catoosa,Obama,democrat,5365,23678
11/6/2012,GA,Catoosa,Romney,republican,17858,23678
11/6/2012,GA,Catoosa,Other,other,455,23678
11/6/2012,GA,Charlton,Obama,democrat,1197,3764
11/6/2012,GA,Charlton,Romney,republican,2527,3764
11/6/2012,GA,Charlton,Other,other,40,3764
11/6/2012,GA,Chatham,Obama,democrat,60246,108628
11/6/2012,GA,Chatham,Romney,republican,47204,108628
11/6/2012,GA,Chatham,Other,other,1178,108628
11/6/2012,GA,Chattahoochee,Obama,democrat,729,1490
11/6/2012,GA,Chattahoochee,Romney,republican,735,1490
11/6/2012,GA,Chattahoochee,Other,other,26,1490
11/6/2012,GA,Chattooga,Obama,democrat,2232,7822
11/6/2012,GA,Chattooga,Romney,republican,5452,7822
11/6/2012,GA,Chattooga,Other,other,138,7822
11/6/2012,GA,Cherokee,Obama,democrat,19841,98220
11/6/2012,GA,Cherokee,Romney,republican,76514,98220
11/6/2012,GA,Cherokee,Other,other,1865,98220
11/6/2012,GA,Clarke,Obama,democrat,25431,40368
11/6/2012,GA,Clarke,Romney,republican,13815,40368
11/6/2012,GA,Clarke,Other,other,1122,40368
11/6/2012,GA,Clay,Obama,democrat,862,1402
11/6/2012,GA,Clay,Romney,republican,537,1402
11/6/2012,GA,Clay,Other,other,3,1402
11/6/2012,GA,Clayton,Obama,democrat,81479,96067
11/6/2012,GA,Clayton,Romney,republican,14164,96067
11/6/2012,GA,Clayton,Other,other,424,96067
11/6/2012,GA,Clinch,Obama,democrat,852,2472
11/6/2012,GA,Clinch,Romney,republican,1598,2472
11/6/2012,GA,Clinch,Other,other,22,2472
11/6/2012,GA,Cobb,Obama,democrat,133124,310116
11/6/2012,GA,Cobb,Romney,republican,171722,310116
11/6/2012,GA,Cobb,Other,other,5270,310116
11/6/2012,GA,Coffee,Obama,democrat,5057,14454
11/6/2012,GA,Coffee,Romney,republican,9248,14454
11/6/2012,GA,Coffee,Other,other,149,14454
11/6/2012,GA,Colquitt,Obama,democrat,3973,13328
11/6/2012,GA,Colquitt,Romney,republican,9243,13328
11/6/2012,GA,Colquitt,Other,other,112,13328
11/6/2012,GA,Columbia,Obama,democrat,16451,58923
11/6/2012,GA,Columbia,Romney,republican,41765,58923
11/6/2012,GA,Columbia,Other,other,707,58923
11/6/2012,GA,Cook,Obama,democrat,2042,6031
11/6/2012,GA,Cook,Romney,republican,3935,6031
11/6/2012,GA,Cook,Other,other,54,6031
11/6/2012,GA,Coweta,Obama,democrat,15168,55555
11/6/2012,GA,Coweta,Romney,republican,39653,55555
11/6/2012,GA,Coweta,Other,other,734,55555
11/6/2012,GA,Crawford,Obama,democrat,1706,5133
11/6/2012,GA,Crawford,Romney,republican,3368,5133
11/6/2012,GA,Crawford,Other,other,59,5133
11/6/2012,GA,Crisp,Obama,democrat,3167,7396
11/6/2012,GA,Crisp,Romney,republican,4182,7396
11/6/2012,GA,Crisp,Other,other,47,7396
11/6/2012,GA,Dade,Obama,democrat,1411,6020
11/6/2012,GA,Dade,Romney,republican,4471,6020
11/6/2012,GA,Dade,Other,other,138,6020
11/6/2012,GA,Dawson,Obama,democrat,1241,10244
11/6/2012,GA,Dawson,Romney,republican,8847,10244
11/6/2012,GA,Dawson,Other,other,156,10244
11/6/2012,GA,Decatur,Obama,democrat,4591,10485
11/6/2012,GA,Decatur,Romney,republican,5824,10485
11/6/2012,GA,Decatur,Other,other,70,10485
11/6/2012,GA,DeKalb,Obama,democrat,238224,306265
11/6/2012,GA,DeKalb,Romney,republican,64392,306265
11/6/2012,GA,DeKalb,Other,other,3649,306265
11/6/2012,GA,Dodge,Obama,democrat,2442,7733
11/6/2012,GA,Dodge,Romney,republican,5214,7733
11/6/2012,GA,Dodge,Other,other,77,7733
11/6/2012,GA,Dooly,Obama,democrat,2285,4298
11/6/2012,GA,Dooly,Romney,republican,1985,4298
11/6/2012,GA,Dooly,Other,other,28,4298
11/6/2012,GA,Dougherty,Obama,democrat,26295,37919
11/6/2012,GA,Dougherty,Romney,republican,11449,37919
11/6/2012,GA,Dougherty,Other,other,175,37919
11/6/2012,GA,Douglas,Obama,democrat,28441,55267
11/6/2012,GA,Douglas,Romney,republican,26241,55267
11/6/2012,GA,Douglas,Other,other,585,55267
11/6/2012,GA,Early,Obama,democrat,2765,5353
11/6/2012,GA,Early,Romney,republican,2557,5353
11/6/2012,GA,Early,Other,other,31,5353
11/6/2012,GA,Echols,Obama,democrat,173,1102
11/6/2012,GA,Echols,Romney,republican,917,1102
11/6/2012,GA,Echols,Other,other,12,1102
11/6/2012,GA,Effingham,Obama,democrat,4947,20816
11/6/2012,GA,Effingham,Romney,republican,15596,20816
11/6/2012,GA,Effingham,Other,other,273,20816
11/6/2012,GA,Elbert,Obama,democrat,3181,8143
11/6/2012,GA,Elbert,Romney,republican,4859,8143
11/6/2012,GA,Elbert,Other,other,103,8143
11/6/2012,GA,Emanuel,Obama,democrat,2927,8083
11/6/2012,GA,Emanuel,Romney,republican,5100,8083
11/6/2012,GA,Emanuel,Other,other,56,8083
11/6/2012,GA,Evans,Obama,democrat,1268,3563
11/6/2012,GA,Evans,Romney,republican,2268,3563
11/6/2012,GA,Evans,Other,other,27,3563
11/6/2012,GA,Fannin,Obama,democrat,2028,10017
11/6/2012,GA,Fannin,Romney,republican,7857,10017
11/6/2012,GA,Fannin,Other,other,132,10017
11/6/2012,GA,Fayette,Obama,democrat,19736,58568
11/6/2012,GA,Fayette,Romney,republican,38075,58568
11/6/2012,GA,Fayette,Other,other,757,58568
11/6/2012,GA,Floyd,Obama,democrat,9640,32829
11/6/2012,GA,Floyd,Romney,republican,22733,32829
11/6/2012,GA,Floyd,Other,other,456,32829
11/6/2012,GA,Forsyth,Obama,democrat,14571,81731
11/6/2012,GA,Forsyth,Romney,republican,65908,81731
11/6/2012,GA,Forsyth,Other,other,1252,81731
11/6/2012,GA,Franklin,Obama,democrat,1499,7762
11/6/2012,GA,Franklin,Romney,republican,6114,7762
11/6/2012,GA,Franklin,Other,other,149,7762
11/6/2012,GA,Fulton,Obama,democrat,255470,397413
11/6/2012,GA,Fulton,Romney,republican,137124,397413
11/6/2012,GA,Fulton,Other,other,4819,397413
11/6/2012,GA,Gilmer,Obama,democrat,1958,11018
11/6/2012,GA,Gilmer,Romney,republican,8926,11018
11/6/2012,GA,Gilmer,Other,other,134,11018
11/6/2012,GA,Glascock,Obama,democrat,176,1333
11/6/2012,GA,Glascock,Romney,republican,1135,1333
11/6/2012,GA,Glascock,Other,other,22,1333
11/6/2012,GA,Glynn,Obama,democrat,11950,33133
11/6/2012,GA,Glynn,Romney,republican,20893,33133
11/6/2012,GA,Glynn,Other,other,290,33133
11/6/2012,GA,Gordon,Obama,democrat,3440,16897
11/6/2012,GA,Gordon,Romney,republican,13197,16897
11/6/2012,GA,Gordon,Other,other,260,16897
11/6/2012,GA,Grady,Obama,democrat,3419,9396
11/6/2012,GA,Grady,Romney,republican,5924,9396
11/6/2012,GA,Grady,Other,other,53,9396
11/6/2012,GA,Greene,Obama,democrat,3201,8323
11/6/2012,GA,Greene,Romney,republican,5071,8323
11/6/2012,GA,Greene,Other,other,51,8323
11/6/2012,GA,Gwinnett,Obama,democrat,132509,296728
11/6/2012,GA,Gwinnett,Romney,republican,159855,296728
11/6/2012,GA,Gwinnett,Other,other,4364,296728
11/6/2012,GA,Habersham,Obama,democrat,2301,14641
11/6/2012,GA,Habersham,Romney,republican,12166,14641
11/6/2012,GA,Habersham,Other,other,174,14641
11/6/2012,GA,Hall,Obama,democrat,12999,61364
11/6/2012,GA,Hall,Romney,republican,47481,61364
11/6/2012,GA,Hall,Other,other,884,61364
11/6/2012,GA,Hancock,Obama,democrat,3308,4088
11/6/2012,GA,Hancock,Romney,republican,769,4088
11/6/2012,GA,Hancock,Other,other,11,4088
11/6/2012,GA,Haralson,Obama,democrat,1789,10376
11/6/2012,GA,Haralson,Romney,republican,8446,10376
11/6/2012,GA,Haralson,Other,other,141,10376
11/6/2012,GA,Harris,Obama,democrat,4145,15488
11/6/2012,GA,Harris,Romney,republican,11197,15488
11/6/2012,GA,Harris,Other,other,146,15488
11/6/2012,GA,Hart,Obama,democrat,2870,9511
11/6/2012,GA,Hart,Romney,republican,6517,9511
11/6/2012,GA,Hart,Other,other,124,9511
11/6/2012,GA,Heard,Obama,democrat,948,4172
11/6/2012,GA,Heard,Romney,republican,3160,4172
11/6/2012,GA,Heard,Other,other,64,4172
11/6/2012,GA,Henry,Obama,democrat,43761,91378
11/6/2012,GA,Henry,Romney,republican,46774,91378
11/6/2012,GA,Henry,Other,other,843,91378
11/6/2012,GA,Houston,Obama,democrat,22702,58056
11/6/2012,GA,Houston,Romney,republican,34662,58056
11/6/2012,GA,Houston,Other,other,692,58056
11/6/2012,GA,Irwin,Obama,democrat,1141,3709
11/6/2012,GA,Irwin,Romney,republican,2538,3709
11/6/2012,GA,Irwin,Other,other,30,3709
11/6/2012,GA,Jackson,Obama,democrat,4238,23704
11/6/2012,GA,Jackson,Romney,republican,19135,23704
11/6/2012,GA,Jackson,Other,other,331,23704
11/6/2012,GA,Jasper,Obama,democrat,1845,6031
11/6/2012,GA,Jasper,Romney,republican,4136,6031
11/6/2012,GA,Jasper,Other,other,50,6031
11/6/2012,GA,Jeff_Davis,Obama,democrat,1275,5336
11/6/2012,GA,Jeff_Davis,Romney,republican,3996,5336
11/6/2012,GA,Jeff_Davis,Other,other,65,5336
11/6/2012,GA,Jefferson,Obama,democrat,4261,7298
11/6/2012,GA,Jefferson,Romney,republican,2999,7298
11/6/2012,GA,Jefferson,Other,other,38,7298
11/6/2012,GA,Jenkins,Obama,democrat,1488,3390
11/6/2012,GA,Jenkins,Romney,republican,1887,3390
11/6/2012,GA,Jenkins,Other,other,15,3390
11/6/2012,GA,Johnson,Obama,democrat,1305,3772
11/6/2012,GA,Johnson,Romney,republican,2440,3772
11/6/2012,GA,Johnson,Other,other,27,3772
11/6/2012,GA,Jones,Obama,democrat,4274,12105
11/6/2012,GA,Jones,Romney,republican,7744,12105
11/6/2012,GA,Jones,Other,other,87,12105
11/6/2012,GA,Lamar,Obama,democrat,2602,7592
11/6/2012,GA,Lamar,Romney,republican,4899,7592
11/6/2012,GA,Lamar,Other,other,91,7592
11/6/2012,GA,Lanier,Obama,democrat,1114,2972
11/6/2012,GA,Lanier,Romney,republican,1820,2972
11/6/2012,GA,Lanier,Other,other,38,2972
11/6/2012,GA,Laurens,Obama,democrat,7513,19604
11/6/2012,GA,Laurens,Romney,republican,11950,19604
11/6/2012,GA,Laurens,Other,other,141,19604
11/6/2012,GA,Lee,Obama,democrat,3196,13628
11/6/2012,GA,Lee,Romney,republican,10314,13628
11/6/2012,GA,Lee,Other,other,118,13628
11/6/2012,GA,Liberty,Obama,democrat,10457,16170
11/6/2012,GA,Liberty,Romney,republican,5565,16170
11/6/2012,GA,Liberty,Other,other,148,16170
11/6/2012,GA,Lincoln,Obama,democrat,1586,4426
11/6/2012,GA,Lincoln,Romney,republican,2807,4426
11/6/2012,GA,Lincoln,Other,other,33,4426
11/6/2012,GA,Long,Obama,democrat,1442,3802
11/6/2012,GA,Long,Romney,republican,2306,3802
11/6/2012,GA,Long,Other,other,54,3802
11/6/2012,GA,Lowndes,Obama,democrat,17470,39137
11/6/2012,GA,Lowndes,Romney,republican,21327,39137
11/6/2012,GA,Lowndes,Other,other,340,39137
11/6/2012,GA,Lumpkin,Obama,democrat,2055,10905
11/6/2012,GA,Lumpkin,Romney,republican,8647,10905
11/6/2012,GA,Lumpkin,Other,other,203,10905
11/6/2012,GA,McDuffie,Obama,democrat,4044,9592
11/6/2012,GA,McDuffie,Romney,republican,5475,9592
11/6/2012,GA,McDuffie,Other,other,73,9592
11/6/2012,GA,McIntosh,Obama,democrat,2864,6341
11/6/2012,GA,McIntosh,Romney,republican,3409,6341
11/6/2012,GA,McIntosh,Other,other,68,6341
11/6/2012,GA,Macon,Obama,democrat,3211,4781
11/6/2012,GA,Macon,Romney,republican,1545,4781
11/6/2012,GA,Macon,Other,other,25,4781
11/6/2012,GA,Madison,Obama,democrat,2494,11104
11/6/2012,GA,Madison,Romney,republican,8443,11104
11/6/2012,GA,Madison,Other,other,167,11104
11/6/2012,GA,Marion,Obama,democrat,1412,3170
11/6/2012,GA,Marion,Romney,republican,1733,3170
11/6/2012,GA,Marion,Other,other,25,3170
11/6/2012,GA,Meriwether,Obama,democrat,4331,9264
11/6/2012,GA,Meriwether,Romney,republican,4856,9264
11/6/2012,GA,Meriwether,Other,other,77,9264
11/6/2012,GA,Miller,Obama,democrat,852,2775
11/6/2012,GA,Miller,Romney,republican,1905,2775
11/6/2012,GA,Miller,Other,other,18,2775
11/6/2012,GA,Mitchell,Obama,democrat,4081,8275
11/6/2012,GA,Mitchell,Romney,republican,4155,8275
11/6/2012,GA,Mitchell,Other,other,39,8275
11/6/2012,GA,Monroe,Obama,democrat,3785,12277
11/6/2012,GA,Monroe,Romney,republican,8361,12277
11/6/2012,GA,Monroe,Other,other,131,12277
11/6/2012,GA,Montgomery,Obama,democrat,1135,3832
11/6/2012,GA,Montgomery,Romney,republican,2662,3832
11/6/2012,GA,Montgomery,Other,other,35,3832
11/6/2012,GA,Morgan,Obama,democrat,2753,9027
11/6/2012,GA,Morgan,Romney,republican,6186,9027
11/6/2012,GA,Morgan,Other,other,88,9027
11/6/2012,GA,Murray,Obama,democrat,2542,11217
11/6/2012,GA,Murray,Romney,republican,8443,11217
11/6/2012,GA,Murray,Other,other,232,11217
11/6/2012,GA,Muscogee,Obama,democrat,42573,70603
11/6/2012,GA,Muscogee,Romney,republican,27510,70603
11/6/2012,GA,Muscogee,Other,other,520,70603
11/6/2012,GA,Newton,Obama,democrat,21851,43234
11/6/2012,GA,Newton,Romney,republican,20982,43234
11/6/2012,GA,Newton,Other,other,401,43234
11/6/2012,GA,Oconee,Obama,democrat,4421,17817
11/6/2012,GA,Oconee,Romney,republican,13098,17817
11/6/2012,GA,Oconee,Other,other,298,17817
11/6/2012,GA,Oglethorpe,Obama,democrat,1914,6273
11/6/2012,GA,Oglethorpe,Romney,republican,4251,6273
11/6/2012,GA,Oglethorpe,Other,other,108,6273
11/6/2012,GA,Paulding,Obama,democrat,15825,57399
11/6/2012,GA,Paulding,Romney,republican,40846,57399
11/6/2012,GA,Paulding,Other,other,728,57399
11/6/2012,GA,Peach,Obama,democrat,6148,11516
11/6/2012,GA,Peach,Romney,republican,5287,11516
11/6/2012,GA,Peach,Other,other,81,11516
11/6/2012,GA,Pickens,Obama,democrat,1975,12680
11/6/2012,GA,Pickens,Romney,republican,10547,12680
11/6/2012,GA,Pickens,Other,other,158,12680
11/6/2012,GA,Pierce,Obama,democrat,1124,6846
11/6/2012,GA,Pierce,Romney,republican,5667,6846
11/6/2012,GA,Pierce,Other,other,55,6846
11/6/2012,GA,Pike,Obama,democrat,1356,8109
11/6/2012,GA,Pike,Romney,republican,6668,8109
11/6/2012,GA,Pike,Other,other,85,8109
11/6/2012,GA,Polk,Obama,democrat,3615,13608
11/6/2012,GA,Polk,Romney,republican,9811,13608
11/6/2012,GA,Polk,Other,other,182,13608
11/6/2012,GA,Pulaski,Obama,democrat,1219,3682
11/6/2012,GA,Pulaski,Romney,republican,2444,3682
11/6/2012,GA,Pulaski,Other,other,19,3682
11/6/2012,GA,Putnam,Obama,democrat,2926,9222
11/6/2012,GA,Putnam,Romney,republican,6215,9222
11/6/2012,GA,Putnam,Other,other,81,9222
11/6/2012,GA,Quitman,Obama,democrat,612,1128
11/6/2012,GA,Quitman,Romney,republican,510,1128
11/6/2012,GA,Quitman,Other,other,6,1128
11/6/2012,GA,Rabun,Obama,democrat,1559,7463
11/6/2012,GA,Rabun,Romney,republican,5754,7463
11/6/2012,GA,Rabun,Other,other,150,7463
11/6/2012,GA,Randolph,Obama,democrat,1770,3058
11/6/2012,GA,Randolph,Romney,republican,1271,3058
11/6/2012,GA,Randolph,Other,other,17,3058
11/6/2012,GA,Richmond,Obama,democrat,52560,79020
11/6/2012,GA,Richmond,Romney,republican,25845,79020
11/6/2012,GA,Richmond,Other,other,615,79020
11/6/2012,GA,Rockdale,Obama,democrat,22023,38085
11/6/2012,GA,Rockdale,Romney,republican,15716,38085
11/6/2012,GA,Rockdale,Other,other,346,38085
11/6/2012,GA,Schley,Obama,democrat,448,1748
11/6/2012,GA,Schley,Romney,republican,1286,1748
11/6/2012,GA,Schley,Other,other,14,1748
11/6/2012,GA,Screven,Obama,democrat,2774,6100
11/6/2012,GA,Screven,Romney,republican,3287,6100
11/6/2012,GA,Screven,Other,other,39,6100
11/6/2012,GA,Seminole,Obama,democrat,1478,3769
11/6/2012,GA,Seminole,Romney,republican,2245,3769
11/6/2012,GA,Seminole,Other,other,46,3769
11/6/2012,GA,Spalding,Obama,democrat,9898,25088
11/6/2012,GA,Spalding,Romney,republican,14911,25088
11/6/2012,GA,Spalding,Other,other,279,25088
11/6/2012,GA,Stephens,Obama,democrat,2131,9498
11/6/2012,GA,Stephens,Romney,republican,7221,9498
11/6/2012,GA,Stephens,Other,other,146,9498
11/6/2012,GA,Stewart,Obama,democrat,1323,2076
11/6/2012,GA,Stewart,Romney,republican,745,2076
11/6/2012,GA,Stewart,Other,other,8,2076
11/6/2012,GA,Sumter,Obama,democrat,6375,11831
11/6/2012,GA,Sumter,Romney,republican,5378,11831
11/6/2012,GA,Sumter,Other,other,78,11831
11/6/2012,GA,Talbot,Obama,democrat,2265,3491
11/6/2012,GA,Talbot,Romney,republican,1202,3491
11/6/2012,GA,Talbot,Other,other,24,3491
11/6/2012,GA,Taliaferro,Obama,democrat,636,963
11/6/2012,GA,Taliaferro,Romney,republican,323,963
11/6/2012,GA,Taliaferro,Other,other,4,963
11/6/2012,GA,Tattnall,Obama,democrat,1897,6667
11/6/2012,GA,Tattnall,Romney,republican,4706,6667
11/6/2012,GA,Tattnall,Other,other,64,6667
11/6/2012,GA,Taylor,Obama,democrat,1572,3538
11/6/2012,GA,Taylor,Romney,republican,1948,3538
11/6/2012,GA,Taylor,Other,other,18,3538
11/6/2012,GA,Telfair,Obama,democrat,1805,4336
11/6/2012,GA,Telfair,Romney,republican,2480,4336
11/6/2012,GA,Telfair,Other,other,51,4336
11/6/2012,GA,Terrell,Obama,democrat,2544,4398
11/6/2012,GA,Terrell,Romney,republican,1834,4398
11/6/2012,GA,Terrell,Other,other,20,4398
11/6/2012,GA,Thomas,Obama,democrat,7653,18953
11/6/2012,GA,Thomas,Romney,republican,11156,18953
11/6/2012,GA,Thomas,Other,other,144,18953
11/6/2012,GA,Tift,Obama,democrat,4660,13927
11/6/2012,GA,Tift,Romney,republican,9185,13927
11/6/2012,GA,Tift,Other,other,82,13927
11/6/2012,GA,Toombs,Obama,democrat,2746,9344
11/6/2012,GA,Toombs,Romney,republican,6524,9344
11/6/2012,GA,Toombs,Other,other,74,9344
11/6/2012,GA,Towns,Obama,democrat,1273,6211
